layers.dns.dns.flags_tree.dns.flags.authoritative,layers.dns.dns.response_to,Disk_Write,Active,layers.icmp.udp.udp.checksum,Inactive,layers.dns.dns.flags_tree.dns.flags.recdesired,layers.dns.dns.flags_tree.dns.flags.response,Tcp_Established,Buffers,MemFree,pgfree,layers.rtps.rtps.version,layers.ip.ip.checksum,pgalloc_dma,Net_Received,pgpgin,layers.ip.ip.ttl,layers.rtps.rtps.magic,layers.rtps.rtps.version_tree.rtps.version.minor,publisher_count,pgactivate,Tcp_Close,layers.udp.udp.checksum,src_topic,Tcp_TimeWait,msg_data,SwapFree,nr_inactive_file,nr_active_file,layers.rtps.rtps.version_tree.rtps.version.major,pgmajfault,layers.dns.dns.count.answers,Cached,layers.dns.dns.flags_tree.dns.flags.opcode,layers.udp.udp.stream,layers.icmp.ip.ip.checksum,subscribers_count,layers.dns.dns.count.add_rr,layers.dns.dns.flags_tree.dns.flags.ad,layers.icmp.icmp.checksum,Tcp_Syn,layers.dns.dns.flags_tree.dns.flags.recavail,layers.dns.dns.flags_tree.dns.flags.z,pgfault,layers.dns.dns.count.queries,msg_type,layers.udp.udp.payload,pgdeactivate,layers.ip.ip.ttl_tree._ws.expert._ws.expert.severity,layers.ip.ip.ttl_tree._ws.expert._ws.expert.group,layers.dns.dns.flags_tree.dns.flags.truncated,layers.udp.udp.stream.pnum,pgpgout,layers.dns.dns.flags,layers.rtps.rtps.vendorId,layers.ip.ip.stream,Tcp_Listen,topic_name,Net_Sent,Disk_Read,attack,timestamp
-1.0,-1.0,42658816.0,314765312.0,0,989933568.0,-1.0,-1.0,2.0,52985856.0,2454368256.0,2314979.0,1,16789,6.0,548663.0,906634.0,64,1,3.0,4.0,67798.0,0.0,9,6,0.0,1,1073737728.0,126753.0,75963.0,2.0,3373.0,-1.0,838066176.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,879991.0,-1.0,1,3215,0.0,-1.0,-1.0,-1.0,57.0,41659.0,0,1,0,7.0,1,934344.0,928393728.0,0,1778585345.7027009
-1.0,-1.0,42658816.0,314765312.0,0,989933568.0,-1.0,-1.0,2.0,52985856.0,2454368256.0,2314979.0,1,219,6.0,548663.0,906634.0,1,1,3.0,4.0,67798.0,0.0,2,6,0.0,1,1073737728.0,126753.0,75963.0,2.0,3373.0,-1.0,838066176.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,879991.0,-1.0,1,3215,0.0,-1.0,-1.0,-1.0,46.0,41659.0,0,1,1,7.0,1,934344.0,928393728.0,0,1778585345.7028823
-1.0,-1.0,42736640.0,314765312.0,0,989921280.0,-1.0,-1.0,2.0,52985856.0,2454368256.0,2326124.0,1,16782,6.0,552207.0,906634.0,64,1,3.0,4.0,67798.0,0.0,9,6,0.0,1,1073737728.0,126754.0,75963.0,2.0,3373.0,-1.0,838070272.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,881589.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,56.0,41659.0,0,1,0,7.0,1,940658.0,928393728.0,0,1778585347.4056332
-1.0,-1.0,42736640.0,314765312.0,0,989921280.0,-1.0,-1.0,2.0,52985856.0,2454368256.0,2326124.0,1,182,6.0,552207.0,906634.0,1,1,3.0,4.0,67798.0,0.0,2,6,0.0,1,1073737728.0,126754.0,75963.0,2.0,3373.0,-1.0,838070272.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,881589.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,47.0,41659.0,0,1,1,7.0,1,940658.0,928393728.0,0,1778585347.4058597
-1.0,-1.0,42757120.0,314773504.0,0,989908992.0,-1.0,-1.0,2.0,52994048.0,2454368256.0,2333379.0,1,16734,6.0,554231.0,906634.0,64,1,3.0,1.0,67798.0,0.0,9,4,0.0,2,1073737728.0,126754.0,75965.0,2.0,3373.0,-1.0,838070272.0,-1.0,2.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,882383.0,-1.0,2,3215,0.0,-1.0,-1.0,-1.0,58.0,41755.0,0,1,0,7.0,0,943466.0,928393728.0,1,1778585348.7027948
-1.0,-1.0,42757120.0,314773504.0,0,989908992.0,-1.0,-1.0,2.0,52994048.0,2454368256.0,2333379.0,1,167,6.0,554231.0,906634.0,1,1,3.0,1.0,67798.0,0.0,2,4,0.0,2,1073737728.0,126754.0,75965.0,2.0,3373.0,-1.0,838070272.0,-1.0,3.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,882383.0,-1.0,2,3215,0.0,-1.0,-1.0,-1.0,47.0,41755.0,0,1,1,7.0,0,943466.0,928393728.0,1,1778585348.7029772
-1.0,-1.0,42757120.0,314769408.0,0,989913088.0,-1.0,-1.0,2.0,52994048.0,2454368256.0,2344414.0,1,16726,6.0,572465.0,906634.0,64,1,3.0,1.0,67798.0,0.0,9,4,0.0,2,1073737728.0,126755.0,75965.0,2.0,3373.0,-1.0,838082560.0,-1.0,0.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,883981.0,-1.0,2,4178,0.0,-1.0,-1.0,-1.0,57.0,41755.0,0,1,0,7.0,0,967059.0,928393728.0,1,1778585350.4057343
-1.0,-1.0,42757120.0,314769408.0,0,989913088.0,-1.0,-1.0,2.0,52994048.0,2454368256.0,2344414.0,1,127,6.0,572465.0,906634.0,1,1,3.0,1.0,67798.0,0.0,2,4,0.0,2,1073737728.0,126755.0,75965.0,2.0,3373.0,-1.0,838082560.0,-1.0,1.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,883981.0,-1.0,2,4178,0.0,-1.0,-1.0,-1.0,48.0,41755.0,0,1,1,7.0,0,967059.0,928393728.0,1,1778585350.406012
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16680,-1.0,-1.0,-1.0,64,1,3.0,1.0,-1.0,-1.0,9,4,-1.0,2,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,3.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,2,3215,-1.0,-1.0,-1.0,-1.0,59.0,-1.0,0,1,0,-1.0,0,-1.0,-1.0,1,1778585351.7028792
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,76,-1.0,-1.0,-1.0,1,1,3.0,1.0,-1.0,-1.0,2,4,-1.0,2,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,0,3.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,2,3215,-1.0,-1.0,-1.0,-1.0,48.0,-1.0,0,1,1,-1.0,0,-1.0,-1.0,1,1778585351.7030282
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16608,-1.0,-1.0,-1.0,64,1,3.0,4.0,-1.0,-1.0,9,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4178,-1.0,-1.0,-1.0,-1.0,58.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,1,1778585353.4058328
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,20,-1.0,-1.0,-1.0,1,1,3.0,4.0,-1.0,-1.0,2,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4178,-1.0,-1.0,-1.0,-1.0,49.0,-1.0,0,1,1,-1.0,2,-1.0,-1.0,1,1778585353.4061046
-1.0,-1.0,42834944.0,314843136.0,0,989954048.0,-1.0,-1.0,2.0,53002240.0,2454114304.0,2372308.0,1,16548,6.0,661571.0,906710.0,64,1,3.0,4.0,67814.0,0.0,9,6,0.0,1,1073737728.0,126757.0,75984.0,2.0,3373.0,-1.0,838176768.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,887848.0,-1.0,1,3215,0.0,-1.0,-1.0,-1.0,60.0,41831.0,0,1,0,7.0,1,1075831.0,928471552.0,1,1778585354.7029712
-1.0,-1.0,42834944.0,314843136.0,0,989954048.0,-1.0,-1.0,2.0,53002240.0,2454114304.0,2372308.0,1,18294,6.0,661571.0,906710.0,1,1,3.0,4.0,67814.0,0.0,2,6,0.0,1,1073737728.0,126757.0,75984.0,2.0,3373.0,-1.0,838176768.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,887848.0,-1.0,1,3215,0.0,-1.0,-1.0,-1.0,49.0,41831.0,0,1,1,7.0,1,1075831.0,928471552.0,1,1778585354.7031507
-1.0,-1.0,42839040.0,314871808.0,0,989949952.0,-1.0,-1.0,2.0,53002240.0,2454114304.0,2382947.0,1,16495,6.0,665129.0,906710.0,64,1,3.0,4.0,67820.0,0.0,9,6,0.0,1,1073737728.0,126752.0,75990.0,2.0,3373.0,-1.0,838180864.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,888647.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,59.0,41831.0,0,1,0,7.0,1,1081265.0,928471552.0,1,1778585356.4059558
-1.0,-1.0,42839040.0,314871808.0,0,989949952.0,-1.0,-1.0,2.0,53002240.0,2454114304.0,2382947.0,1,18256,6.0,665129.0,906710.0,1,1,3.0,4.0,67820.0,0.0,2,6,0.0,1,1073737728.0,126752.0,75990.0,2.0,3373.0,-1.0,838180864.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,888647.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,50.0,41831.0,0,1,1,7.0,1,1081265.0,928471552.0,1,1778585356.4061997
-1.0,-1.0,42839040.0,314871808.0,0,989933568.0,-1.0,-1.0,2.0,53002240.0,2454114304.0,2390688.0,1,16449,6.0,667603.0,906710.0,64,1,3.0,1.0,67820.0,0.0,9,4,0.0,2,1073737728.0,126753.0,75990.0,2.0,3373.0,-1.0,838184960.0,-1.0,2.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,890241.0,-1.0,2,3215,0.0,-1.0,-1.0,-1.0,61.0,41835.0,0,1,0,7.0,0,1085323.0,928471552.0,1,1778585357.7030642
-1.0,-1.0,42839040.0,314871808.0,0,989933568.0,-1.0,-1.0,2.0,53002240.0,2454114304.0,2390688.0,1,18211,6.0,667603.0,906710.0,1,1,3.0,1.0,67820.0,0.0,2,4,0.0,2,1073737728.0,126753.0,75990.0,2.0,3373.0,-1.0,838184960.0,-1.0,3.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,890241.0,-1.0,2,3215,0.0,-1.0,-1.0,-1.0,50.0,41835.0,0,1,1,7.0,0,1085323.0,928471552.0,1,1778585357.7032592
-1.0,-1.0,42920960.0,314871808.0,0,989970432.0,-1.0,-1.0,2.0,53010432.0,2454114304.0,2401314.0,1,16389,6.0,671351.0,906710.0,64,1,3.0,4.0,67820.0,0.0,9,6,0.0,0,1073737728.0,126754.0,75990.0,2.0,3373.0,-1.0,838193152.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,891038.0,-1.0,0,4178,0.0,-1.0,-1.0,-1.0,60.0,41915.0,0,1,0,7.0,2,1090747.0,928471552.0,1,1778585359.4060524
-1.0,-1.0,42920960.0,314871808.0,0,989970432.0,-1.0,-1.0,2.0,53010432.0,2454114304.0,2401314.0,1,18210,6.0,671351.0,906710.0,1,1,3.0,4.0,67820.0,0.0,2,6,0.0,0,1073737728.0,126754.0,75990.0,2.0,3373.0,-1.0,838193152.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,891038.0,-1.0,0,4178,0.0,-1.0,-1.0,-1.0,51.0,41915.0,0,1,1,7.0,2,1090747.0,928471552.0,1,1778585359.4064865
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16383,-1.0,-1.0,-1.0,64,1,3.0,4.0,-1.0,-1.0,9,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3215,-1.0,-1.0,-1.0,-1.0,62.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,1,1778585360.703169
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,18180,-1.0,-1.0,-1.0,1,1,3.0,4.0,-1.0,-1.0,2,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3215,-1.0,-1.0,-1.0,-1.0,51.0,-1.0,0,1,1,-1.0,2,-1.0,-1.0,1,1778585360.7033582
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16320,-1.0,-1.0,-1.0,64,1,3.0,4.0,-1.0,-1.0,9,6,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,4178,-1.0,-1.0,-1.0,-1.0,61.0,-1.0,0,1,0,-1.0,1,-1.0,-1.0,1,1778585362.406159
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,18127,-1.0,-1.0,-1.0,1,1,3.0,4.0,-1.0,-1.0,2,6,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,4178,-1.0,-1.0,-1.0,-1.0,52.0,-1.0,0,1,1,-1.0,1,-1.0,-1.0,1,1778585362.4063427
-1.0,-1.0,43002880.0,314900480.0,0,990040064.0,-1.0,-1.0,2.0,53018624.0,2454114304.0,2429124.0,1,16312,6.0,681703.0,906710.0,64,1,3.0,4.0,67825.0,0.0,9,6,0.0,1,1073737728.0,126751.0,75997.0,2.0,3373.0,-1.0,838205440.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,895053.0,-1.0,1,3215,0.0,-1.0,-1.0,-1.0,63.0,41995.0,0,1,0,7.0,1,1109381.0,928471552.0,1,1778585363.703277
-1.0,-1.0,43002880.0,314900480.0,0,990040064.0,-1.0,-1.0,2.0,53018624.0,2454114304.0,2429124.0,1,18103,6.0,681703.0,906710.0,1,1,3.0,4.0,67825.0,0.0,2,6,0.0,1,1073737728.0,126751.0,75997.0,2.0,3373.0,-1.0,838205440.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,895053.0,-1.0,1,3215,0.0,-1.0,-1.0,-1.0,52.0,41995.0,0,1,1,7.0,1,1109381.0,928471552.0,1,1778585363.703464
-1.0,-1.0,43002880.0,314908672.0,0,990048256.0,-1.0,-1.0,2.0,53018624.0,2454114304.0,2439782.0,1,16275,6.0,685055.0,906710.0,64,1,3.0,4.0,67825.0,0.0,9,6,0.0,1,1073737728.0,126756.0,75999.0,2.0,3373.0,-1.0,838217728.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,895855.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,62.0,41995.0,0,1,0,7.0,1,1114805.0,928471552.0,1,1778585365.4062462
-1.0,-1.0,43002880.0,314908672.0,0,990048256.0,-1.0,-1.0,2.0,53018624.0,2454114304.0,2439782.0,1,18096,6.0,685055.0,906710.0,1,1,3.0,4.0,67825.0,0.0,2,6,0.0,1,1073737728.0,126756.0,75999.0,2.0,3373.0,-1.0,838217728.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,895855.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,53.0,41995.0,0,1,1,7.0,1,1114805.0,928471552.0,1,1778585365.4064302
-1.0,-1.0,43002880.0,314908672.0,0,990031872.0,-1.0,-1.0,2.0,53018624.0,2454114304.0,2447048.0,1,16221,6.0,687393.0,906710.0,64,1,3.0,4.0,67825.0,0.0,9,6,0.0,0,1073737728.0,126756.0,75999.0,2.0,3373.0,-1.0,838221824.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,896649.0,-1.0,0,3215,0.0,-1.0,-1.0,-1.0,64.0,41995.0,0,1,0,7.0,2,1117831.0,928471552.0,1,1778585366.7033713
-1.0,-1.0,43002880.0,314908672.0,0,990031872.0,-1.0,-1.0,2.0,53018624.0,2454114304.0,2447048.0,1,18095,6.0,687393.0,906710.0,1,1,3.0,4.0,67825.0,0.0,2,6,0.0,0,1073737728.0,126756.0,75999.0,2.0,3373.0,-1.0,838221824.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,896649.0,-1.0,0,3215,0.0,-1.0,-1.0,-1.0,53.0,41995.0,0,1,1,7.0,2,1117831.0,928471552.0,1,1778585366.7036045
-1.0,-1.0,43088896.0,314908672.0,0,990035968.0,-1.0,-1.0,2.0,53026816.0,2454114304.0,2458181.0,1,16160,6.0,691085.0,906710.0,64,1,3.0,4.0,67825.0,0.0,9,6,0.0,1,1073737728.0,126757.0,75999.0,2.0,3373.0,-1.0,838217728.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,898245.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,63.0,42079.0,0,1,0,7.0,1,1124419.0,928471552.0,1,1778585368.4063594
-1.0,-1.0,43088896.0,314908672.0,0,990035968.0,-1.0,-1.0,2.0,53026816.0,2454114304.0,2458181.0,1,18057,6.0,691085.0,906710.0,1,1,3.0,4.0,67825.0,0.0,2,6,0.0,1,1073737728.0,126757.0,75999.0,2.0,3373.0,-1.0,838217728.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,898245.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,54.0,42079.0,0,1,1,7.0,1,1124419.0,928471552.0,1,1778585368.4066522
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16082,-1.0,-1.0,-1.0,64,1,3.0,4.0,-1.0,-1.0,9,6,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,3215,-1.0,-1.0,-1.0,-1.0,65.0,-1.0,0,1,0,-1.0,1,-1.0,-1.0,1,1778585369.7035222
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,18039,-1.0,-1.0,-1.0,1,1,3.0,4.0,-1.0,-1.0,2,6,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,3215,-1.0,-1.0,-1.0,-1.0,54.0,-1.0,0,1,1,-1.0,1,-1.0,-1.0,1,1778585369.7036746
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16000,-1.0,-1.0,-1.0,64,1,3.0,4.0,-1.0,-1.0,9,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4178,-1.0,-1.0,-1.0,-1.0,64.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,1,1778585371.406528
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,17960,-1.0,-1.0,-1.0,1,1,3.0,4.0,-1.0,-1.0,2,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4178,-1.0,-1.0,-1.0,-1.0,55.0,-1.0,0,1,1,-1.0,2,-1.0,-1.0,1,1778585371.4067018
-1.0,-1.0,43113472.0,314916864.0,0,990093312.0,-1.0,-1.0,2.0,53026816.0,2454114304.0,2485489.0,1,15977,6.0,701393.0,906710.0,64,1,3.0,1.0,67825.0,0.0,9,4,0.0,2,1073737728.0,126761.0,76001.0,2.0,3373.0,-1.0,838238208.0,-1.0,2.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,901439.0,-1.0,2,3215,0.0,-1.0,-1.0,-1.0,66.0,42103.0,0,1,0,7.0,0,1141825.0,928471552.0,1,1778585372.7035997
-1.0,-1.0,43113472.0,314916864.0,0,990093312.0,-1.0,-1.0,2.0,53026816.0,2454114304.0,2485489.0,1,17941,6.0,701393.0,906710.0,1,1,3.0,1.0,67825.0,0.0,2,4,0.0,2,1073737728.0,126761.0,76001.0,2.0,3373.0,-1.0,838238208.0,-1.0,3.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,901439.0,-1.0,2,3215,0.0,-1.0,-1.0,-1.0,55.0,42103.0,0,1,1,7.0,0,1141825.0,928471552.0,1,1778585372.7038455
-1.0,-1.0,43174912.0,314925056.0,0,990097408.0,-1.0,-1.0,2.0,53035008.0,2455154688.0,2496632.0,1,15899,6.0,705043.0,906710.0,64,1,3.0,1.0,67825.0,0.0,9,4,0.0,2,1073737728.0,126762.0,76003.0,2.0,3373.0,-1.0,838242304.0,-1.0,0.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,903030.0,-1.0,2,4178,0.0,-1.0,-1.0,-1.0,65.0,42163.0,0,1,0,7.0,0,1148359.0,928471552.0,1,1778585374.4066098
-1.0,-1.0,43174912.0,314925056.0,0,990097408.0,-1.0,-1.0,2.0,53035008.0,2455154688.0,2496632.0,1,17873,6.0,705043.0,906710.0,1,1,3.0,1.0,67825.0,0.0,2,4,0.0,2,1073737728.0,126762.0,76003.0,2.0,3373.0,-1.0,838242304.0,-1.0,1.0,0,3.0,-1.0,-1.0,0,0.0,-1.0,-1.0,903030.0,-1.0,2,4178,0.0,-1.0,-1.0,-1.0,56.0,42163.0,0,1,1,7.0,0,1148359.0,928471552.0,1,1778585374.4067724
-1.0,-1.0,43174912.0,314925056.0,0,990089216.0,-1.0,-1.0,2.0,53035008.0,2455691264.0,2503883.0,1,15875,6.0,707213.0,906710.0,64,1,3.0,4.0,67825.0,0.0,9,6,0.0,0,1073737728.0,126762.0,76003.0,2.0,3373.0,-1.0,838242304.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,903830.0,-1.0,0,3215,0.0,-1.0,-1.0,-1.0,67.0,42163.0,0,1,0,7.0,2,1151339.0,928471552.0,1,1778585375.703688
-1.0,-1.0,43174912.0,314925056.0,0,990089216.0,-1.0,-1.0,2.0,53035008.0,2455691264.0,2503883.0,1,17841,6.0,707213.0,906710.0,1,1,3.0,4.0,67825.0,0.0,2,6,0.0,0,1073737728.0,126762.0,76003.0,2.0,3373.0,-1.0,838242304.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,903830.0,-1.0,0,3215,0.0,-1.0,-1.0,-1.0,56.0,42163.0,0,1,1,7.0,2,1151339.0,928471552.0,1,1778585375.7040477
-1.0,-1.0,43174912.0,314925056.0,0,990040064.0,-1.0,-1.0,2.0,53035008.0,2455711744.0,2515033.0,1,15788,6.0,710863.0,906710.0,64,1,3.0,4.0,67825.0,0.0,9,6,0.0,1,1073737728.0,126764.0,76003.0,2.0,3373.0,-1.0,838250496.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,905430.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,66.0,42163.0,0,1,0,7.0,1,1157733.0,928471552.0,1,1778585377.406712
-1.0,-1.0,43174912.0,314925056.0,0,990040064.0,-1.0,-1.0,2.0,53035008.0,2455711744.0,2515033.0,1,17760,6.0,710863.0,906710.0,1,1,3.0,4.0,67825.0,0.0,2,6,0.0,1,1073737728.0,126764.0,76003.0,2.0,3373.0,-1.0,838250496.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,905430.0,-1.0,1,4178,0.0,-1.0,-1.0,-1.0,57.0,42163.0,0,1,1,7.0,1,1157733.0,928471552.0,1,1778585377.4070494
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,15741,-1.0,-1.0,-1.0,64,1,3.0,4.0,-1.0,-1.0,9,6,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,3215,-1.0,-1.0,-1.0,-1.0,68.0,-1.0,0,1,0,-1.0,1,-1.0,-1.0,1,1778585378.7037773
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,17714,-1.0,-1.0,-1.0,1,1,3.0,4.0,-1.0,-1.0,2,6,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,3215,-1.0,-1.0,-1.0,-1.0,57.0,-1.0,0,1,1,-1.0,1,-1.0,-1.0,1,1778585378.7039368
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,15665,-1.0,-1.0,-1.0,64,1,3.0,4.0,-1.0,-1.0,9,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4178,-1.0,-1.0,-1.0,-1.0,67.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,1,1778585380.4068089
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,17692,-1.0,-1.0,-1.0,1,1,3.0,4.0,-1.0,-1.0,2,6,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0,2.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4178,-1.0,-1.0,-1.0,-1.0,58.0,-1.0,0,1,1,-1.0,2,-1.0,-1.0,1,1778585380.4069886
-1.0,-1.0,43248640.0,314933248.0,0,990121984.0,-1.0,-1.0,2.0,53043200.0,2456002560.0,2542361.0,1,15636,6.0,720855.0,906710.0,64,1,3.0,4.0,67825.0,0.0,9,6,0.0,1,1073737728.0,126768.0,76005.0,2.0,3373.0,-1.0,838266880.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,908621.0,-1.0,1,3215,0.0,-1.0,-1.0,-1.0,69.0,42235.0,0,1,0,7.0,1,1175235.0,928471552.0,1,1778585381.7038584
